218,271,1
229,290,1
84,110,1
119,164,1
215,267,1
309,398,1
364,484,1
17,18,1
289,368,1
280,353,1
340,445,1
104,147,1
49,64,1
129,174,1
90,124,1
323,417,1
170,224,1
284,360,1
349,456,1
137,186,1
236,291,1
138,187,1
248,306,1
1,1,1
254,316,1
73,92,1
217,270,1
92,127,1
265,335,1
11,9,1
173,231,1
369,490,1
71,90,1
174,232,1
336,440,1
62,78,1
228,289,1
286,362,1
314,401,1
25,30,1
353,469,1
259,325,1
164,220,1
35,41,1
0,0,1
194,249,1
339,444,1
395,504,1
28,33,1
391,499,1
77,100,1
114,158,1
136,182,1
85,112,1
40,50,1
407,521,1
420,541,1
417,537,1
50,65,1
67,84,1
103,145,1
152,205,1
46,62,1
405,518,1
312,400,1
75,96,1
212,263,1
278,351,1
251,311,1
148,201,1
392,500,1
287,363,1
70,89,1
22,25,1
410,527,1
80,104,1
6,4,1
359,477,1
226,287,1
175,233,1
401,514,1
21,24,1
315,404,1
130,175,1
155,208,1
147,200,1
198,253,1
193,248,1
83,109,1
78,101,1
116,160,1
118,163,1
301,411,1
142,194,1
268,338,1
262,330,1
257,322,1
141,192,1
156,209,1
341,446,1
356,473,1
328,435,1
352,462,1
39,49,1
258,324,1
20,23,1
275,345,1
79,102,1
14,13,1
57,73,1
279,352,1
342,447,1
266,336,1
365,485,1
412,531,1
241,293,1
421,542,1
200,257,1
176,238,1
227,288,1
72,91,1
344,449,1
196,251,1
106,149,1
110,156,1
416,536,1
159,214,1
166,223,1
393,501,1
390,498,1
15,15,1
143,195,1
297,383,1
255,320,1
276,347,1
160,215,1
263,331,1
74,94,1
354,471,1
221,274,1
32,38,1
153,206,1
37,47,1
348,455,1
368,489,1
8,6,1
408,522,1
120,165,1
111,157,1
115,159,1
247,305,1
224,279,1
38,48,1
334,438,1
281,355,1
271,341,1
131,176,1
139,189,1
269,339,1
19,22,1
298,384,1
249,307,1
358,476,1
99,140,1
243,301,1
376,496,1
213,264,1
223,278,1
253,313,1
398,510,1
351,459,1
404,517,1
91,126,1
172,229,1
60,76,1
4,3,1
285,361,1
242,297,1
350,458,1
29,35,1
250,309,1
63,79,1
197,252,1
81,106,1
117,161,1
210,260,1
51,66,1
270,340,1
7,5,1
419,540,1
225,284,1
216,269,1
244,303,1
316,428,1
308,393,1
47,63,1
343,448,1
41,52,1
76,98,1
413,533,1
360,479,1
24,28,1
366,486,1
165,222,1
177,239,1
13,12,1
95,135,1
178,242,1
182,244,1
44,58,1
9,7,1
394,502,1
367,487,1
18,20,1
355,472,1
260,327,1
252,312,1
69,88,1
288,364,1
256,321,1
121,168,1
96,136,1
346,453,1
58,74,1
195,250,1
290,370,1
128,173,1
23,27,1
163,219,1
335,439,1
149,202,1
59,75,1
100,141,1
86,117,1
202,259,1
42,55,1
55,71,1
422,544,1
82,107,1
122,171,1
418,538,1
338,443,1
171,228,1
162,218,1
30,36,1
190,245,1
199,254,1
406,519,1
272,342,1
409,523,1
34,40,1
399,511,1
36,46,1
211,261,1
292,379,1
291,375,1
101,143,1
132,178,1
347,454,1
363,483,1
150,203,1
154,207,1
264,332,1
94,134,1
375,495,1
267,337,1
3,2,1
140,191,1
