1505,501,1
752,238,1
1753,691,1
1374,436,1
426,141,1
0,0,1
553,193,1
1761,863,1
1433,471,1
1202,373,1
249,77,1
374,104,1
873,250,1
749,235,1
1474,490,1
1774,973,1
524,165,1
399,121,1
1771,947,1
255,84,1
549,189,1
1074,306,1
167,34,1
1110,313,1
1531,517,1
735,229,1
875,253,1
658,218,1
419,134,1
1703,613,1
1716,625,1
1215,380,1
415,130,1
1196,367,1
245,282,1
1072,303,1
1456,483,1
1655,573,1
621,206,1
1120,317,1
1169,348,1
102,16,1
154,19,1
526,167,1
1167,346,1
1699,607,1
1582,552,1
1669,585,1
1508,504,1
1580,549,1
1228,391,1
1728,649,1
1077,307,1
1234,397,1
1494,494,1
403,124,1
1096,309,1
538,179,1
1403,454,1
1051,295,1
157,22,1
1729,651,1
871,248,1
1770,943,1
1597,565,1
662,222,1
1111,314,1
338,99,1
240,71,1
315,90,1
753,239,1
1029,288,1
1371,433,1
213,54,1
1751,689,1
1754,724,1
1194,365,1
750,236,1
375,105,1
1159,335,1
185,39,1
211,53,1
417,132,1
6,6,1
397,119,1
1165,342,1
1358,425,1
1339,408,1
1390,453,1
1439,476,1
1414,462,1
1185,358,1
423,138,1
395,117,1
1663,579,1
217,59,1
1595,563,1
1022,281,1
257,86,1
1752,690,1
1138,322,1
665,224,1
748,234,1
188,40,1
1186,359,1
155,20,1
1170,349,1
1466,484,1
161,27,1
1733,660,1
234,66,1
256,85,1
317,92,1
1386,449,1
1513,507,1
1190,363,1
818,244,1
1346,416,1
319,94,1
208,50,1
1564,536,1
1775,995,1
377,107,1
1197,368,1
532,172,1
428,143,1
1342,411,1
1584,554,1
1499,498,1
411,126,1
1073,305,1
1409,457,1
1653,647,1
160,26,1
1529,515,1
660,220,1
1568,540,1
1373,435,1
1108,311,1
1287,401,1
1369,431,1
1747,687,1
922,261,1
1109,312,1
1418,465,1
196,41,1
1730,653,1
659,219,1
1158,334,1
230,62,1
231,63,1
378,108,1
216,57,1
1717,633,1
1350,420,1
739,233,1
1500,499,1
1021,280,1
655,216,1
1736,663,1
1198,369,1
1387,450,1
1710,620,1
1572,544,1
414,129,1
1731,658,1
1343,412,1
1759,792,1
927,265,1
1452,479,1
1527,511,1
721,226,1
874,252,1
1538,525,1
320,95,1
731,227,1
883,259,1
1335,405,1
1069,300,1
1695,605,1
1543,528,1
1150,329,1
163,29,1
1173,352,1
529,169,1
1354,422,1
559,199,1
1119,316,1
1153,332,1
1157,333,1
318,93,1
530,170,1
337,98,1
1417,464,1
1768,928,1
413,128,1
879,257,1
1019,278,1
416,131,1
531,171,1
1365,427,1
92,None,0
517,None,0
1007,None,0
52,None,0
762,None,0
1177,None,0
284,None,0
332,None,0
21,None,0
640,None,0
296,None,0
1282,None,0
780,None,0
306,None,0
300,None,0
259,None,0
583,None,0
384,None,0
572,None,0
656,None,0
730,None,0
868,None,0
50,None,0
849,None,0
1480,None,0
786,None,0
1047,None,0
88,None,0
947,None,0
98,None,0
116,None,0
1619,None,0
991,None,0
1302,None,0
678,None,0
571,None,0
884,None,0
1395,None,0
491,None,0
974,None,0
168,None,0
938,None,0
844,None,0
1622,None,0
124,None,0
1141,None,0
713,None,0
1268,None,0
993,None,0
150,None,0
1402,None,0
487,None,0
32,None,0
949,None,0
1319,None,0
1259,None,0
342,None,0
587,None,0
1470,None,0
969,None,0
906,None,0
91,None,0
831,None,0
1574,None,0
977,None,0
45,None,0
134,None,0
1691,None,0
446,None,0
707,None,0
278,None,0
944,None,0
1521,None,0
509,None,0
436,None,0
899,None,0
25,None,0
468,None,0
894,None,0
711,None,0
914,None,0
504,None,0
1322,None,0
1449,None,0
672,None,0
642,None,0
911,None,0
990,None,0
1317,None,0
1312,None,0
702,None,0
837,None,0
564,None,0
441,None,0
1450,None,0
1457,None,0
104,None,0
406,None,0
724,None,0
82,None,0
110,None,0
79,None,0
344,None,0
1094,None,0
1541,None,0
133,None,0
1612,None,0
1246,None,0
674,None,0
962,None,0
492,None,0
17,None,0
292,None,0
122,None,0
521,None,0
132,None,0
1257,None,0
1324,None,0
1325,None,0
471,None,0
616,None,0
41,None,0
563,None,0
352,None,0
1406,None,0
995,None,0
27,None,0
151,None,0
136,None,0
324,None,0
1421,None,0
929,None,0
84,None,0
805,None,0
787,None,0
1660,None,0
1125,None,0
736,None,0
321,None,0
224,None,0
1518,None,0
1134,None,0
1249,None,0
527,None,0
682,None,0
1087,None,0
373,None,0
353,None,0
263,None,0
285,None,0
798,None,0
1079,None,0
83,None,0
13,None,0
1103,None,0
1005,None,0
1323,None,0
1122,None,0
967,None,0
669,None,0
477,None,0
718,None,0
1425,None,0
671,None,0
1426,None,0
957,None,0
1363,None,0
908,None,0
1144,None,0
710,None,0
267,None,0
568,None,0
646,None,0
1305,None,0
580,None,0
1617,None,0
1306,None,0
1321,None,0
803,None,0
1605,None,0
1678,None,0
1410,None,0
1314,None,0
1089,None,0
1485,None,0
1237,None,0
97,None,0
1504,None,0
1270,None,0
1303,None,0
666,None,0
101,None,0
952,None,0
53,None,0
385,None,0
42,None,0
902,None,0
1548,None,0
236,None,0
812,None,0
63,None,0
1698,None,0
1682,None,0
288,None,0
706,None,0
764,None,0
1145,None,0
561,None,0
1269,None,0
778,None,0
817,None,0
1424,None,0
767,None,0
1261,None,0
971,None,0
1447,None,0
607,None,0
293,None,0
945,None,0
1576,None,0
1604,None,0
1091,None,0
1748,None,0
584,None,0
694,None,0
440,None,0
784,None,0
33,None,0
1601,None,0
179,None,0
772,None,0
476,None,0
226,None,0
1415,None,0
1756,None,0
1101,None,0
301,None,0
1757,None,0
107,None,0
478,None,0
15,None,0
932,None,0
810,None,0
582,None,0
442,None,0
105,None,0
1040,None,0
1588,None,0
268,None,0
797,None,0
513,None,0
1444,None,0
1039,None,0
1057,None,0
590,None,0
1462,None,0
274,None,0
602,None,0
1265,None,0
1362,None,0
635,None,0
1044,None,0
1640,None,0
480,None,0
807,None,0
140,None,0
458,None,0
479,None,0
712,None,0
1632,None,0
1602,None,0
1394,None,0
726,None,0
142,None,0
1178,None,0
1100,None,0
1116,None,0
1598,None,0
959,None,0
371,None,0
804,None,0
768,None,0
942,None,0
1650,None,0
599,None,0
931,None,0
1001,None,0
1478,None,0
494,None,0
965,None,0
287,None,0
860,None,0
808,None,0
1276,None,0
605,None,0
506,None,0
1242,None,0
597,None,0
1661,None,0
34,None,0
1309,None,0
1304,None,0
386,None,0
1128,None,0
1296,None,0
1642,None,0
608,None,0
327,None,0
976,None,0
1267,None,0
1486,None,0
799,None,0
369,None,0
1008,None,0
1132,None,0
350,None,0
407,None,0
1247,None,0
1636,None,0
339,None,0
472,None,0
598,None,0
709,None,0
1649,None,0
852,None,0
1283,None,0
1067,None,0
675,None,0
1155,None,0
437,None,0
611,None,0
1326,None,0
61,None,0
1599,None,0
1042,None,0
94,None,0
1463,None,0
264,None,0
1401,None,0
1113,None,0
1000,None,0
691,None,0
771,None,0
858,None,0
1273,None,0
1045,None,0
1086,None,0
686,None,0
351,None,0
445,None,0
40,None,0
586,None,0
18,None,0
170,None,0
279,None,0
1514,None,0
325,None,0
291,None,0
863,None,0
400,None,0
1301,None,0
1059,None,0
1253,None,0
346,None,0
1680,None,0
1549,None,0
111,None,0
746,None,0
1398,None,0
867,None,0
919,None,0
505,None,0
1662,None,0
1258,None,0
915,None,0
205,None,0
1522,None,0
1461,None,0
1623,None,0
740,None,0
581,None,0
776,None,0
1667,None,0
930,None,0
443,None,0
988,None,0
829,None,0
1550,None,0
633,None,0
75,None,0
809,None,0
212,None,0
54,None,0
1637,None,0
565,None,0
266,None,0
139,None,0
992,None,0
854,None,0
475,None,0
1256,None,0
1638,None,0
795,None,0
1706,None,0
1254,None,0
1616,None,0
614,None,0
596,None,0
1156,None,0
937,None,0
759,None,0
26,None,0
44,None,0
1176,None,0
372,None,0
683,None,0
474,None,0
362,None,0
756,None,0
612,None,0
623,None,0
595,None,0
1515,None,0
773,None,0
687,None,0
195,None,0
575,None,0
1327,None,0
303,None,0
1036,None,0
954,None,0
31,None,0
1488,None,0
409,None,0
1429,None,0
958,None,0
1628,None,0
1239,None,0
1279,None,0
916,None,0
997,None,0
1062,None,0
493,None,0
225,None,0
1614,None,0
856,None,0
865,None,0
1297,None,0
356,None,0
1679,None,0
357,None,0
1219,None,0
1277,None,0
761,None,0
1644,None,0
175,None,0
113,None,0
174,None,0
153,None,0
728,None,0
126,None,0
806,None,0
1049,None,0
310,None,0
989,None,0
889,None,0
882,None,0
516,None,0
297,None,0
983,None,0
641,None,0
60,None,0
1603,None,0
1263,None,0
887,None,0
987,None,0
585,None,0
1347,None,0
204,None,0
47,None,0
1095,None,0
1630,None,0
827,None,0
271,None,0
1288,None,0
620,None,0
1211,None,0
401,None,0
781,None,0
1542,None,0
1330,None,0
141,None,0
326,None,0
708,None,0
1608,None,0
1208,None,0
438,None,0
1262,None,0
1356,None,0
693,None,0
801,None,0
1352,None,0
880,None,0
601,None,0
934,None,0
732,None,0
986,None,0
1554,None,0
819,None,0
1675,None,0
410,None,0
312,None,0
900,None,0
1464,None,0
1633,None,0
789,None,0
57,None,0
918,None,0
341,None,0
286,None,0
579,None,0
1503,None,0
95,None,0
23,None,0
639,None,0
1524,None,0
933,None,0
1278,None,0
1124,None,0
613,None,0
1310,None,0
1404,None,0
308,None,0
1013,None,0
354,None,0
1697,None,0
695,None,0
1320,None,0
1099,None,0
434,None,0
435,None,0
260,None,0
847,None,0
692,None,0
368,None,0
696,None,0
951,None,0
1318,None,0
1427,None,0
1643,None,0
1397,None,0
129,None,0
891,None,0
593,None,0
1017,None,0
220,None,0
782,None,0
193,None,0
838,None,0
714,None,0
355,None,0
1641,None,0
1712,None,0
921,None,0
381,None,0
67,None,0
1220,None,0
769,None,0
698,None,0
670,None,0
51,None,0
76,None,0
169,None,0
500,None,0
960,None,0
200,None,0
703,None,0
742,None,0
684,None,0
796,None,0
1245,None,0
270,None,0
1003,None,0
149,None,0
1142,None,0
734,None,0
1707,None,0
223,None,0
177,None,0
28,None,0
1711,None,0
1639,None,0
330,None,0
138,None,0
221,None,0
515,None,0
802,None,0
72,None,0
307,None,0
49,None,0
219,None,0
747,None,0
77,None,0
272,None,0
1609,None,0
701,None,0
679,None,0
383,None,0
966,None,0
1481,None,0
358,None,0
1002,None,0
604,None,0
1459,None,0
59,None,0
242,None,0
1311,None,0
1502,None,0
273,None,0
825,None,0
1451,None,0
178,None,0
473,None,0
832,None,0
70,None,0
1448,None,0
794,None,0
1004,None,0
68,None,0
777,None,0
1510,None,0
388,None,0
980,None,0
192,None,0
194,None,0
1213,None,0
1299,None,0
322,None,0
1055,None,0
1260,None,0
96,None,0
370,None,0
717,None,0
745,None,0
1280,None,0
269,None,0
333,None,0
280,None,0
859,None,0
1140,None,0
43,None,0
1575,None,0
1084,None,0
577,None,0
901,None,0
227,None,0
349,None,0
87,None,0
29,None,0
996,None,0
845,None,0
1435,None,0
1516,None,0
588,None,0
895,None,0
569,None,0
716,None,0
1446,None,0
46,None,0
265,None,0
632,None,0
968,None,0
1618,None,0
907,None,0
35,None,0
790,None,0
1143,None,0
816,None,0
1676,None,0
814,None,0
190,None,0
1713,None,0
1561,None,0
589,None,0
823,None,0
956,None,0
1192,None,0
935,None,0
668,None,0
719,None,0
1291,None,0
228,None,0
609,None,0
1442,None,0
382,None,0
1238,None,0
1634,None,0
1010,None,0
275,None,0
1445,None,0
652,None,0
893,None,0
1489,None,0
950,None,0
1290,None,0
1329,None,0
941,None,0
172,None,0
653,None,0
617,None,0
970,None,0
482,None,0
1129,None,0
80,None,0
1289,None,0
340,None,0
733,None,0
667,None,0
792,None,0
1544,None,0
779,None,0
117,None,0
910,None,0
451,None,0
36,None,0
1037,None,0
191,None,0
331,None,0
152,None,0
1298,None,0
700,None,0
1063,None,0
939,None,0
90,None,0
241,None,0
758,None,0
1422,None,0
1088,None,0
1056,None,0
606,None,0
1284,None,0
1006,None,0
793,None,0
501,None,0
1652,None,0
828,None,0
757,None,0
1272,None,0
1105,None,0
1391,None,0
71,None,0
118,None,0
387,None,0
673,None,0
843,None,0
1060,None,0
978,None,0
603,None,0
1520,None,0
329,None,0
462,None,0
1252,None,0
1064,None,0
760,None,0
705,None,0
1281,None,0
741,None,0
629,None,0
109,None,0
1483,None,0
1690,None,0
466,None,0
449,None,0
131,None,0
630,None,0
1315,None,0
127,None,0
489,None,0
123,None,0
1749,None,0
647,None,0
861,None,0
955,None,0
450,None,0
73,None,0
173,None,0
281,None,0
1061,None,0
1384,None,0
1336,None,0
896,None,0
591,None,0
1307,None,0
685,None,0
146,None,0
1097,None,0
998,None,0
1607,None,0
125,None,0
619,None,0
943,None,0
1479,None,0
729,None,0
348,None,0
66,None,0
594,None,0
1631,None,0
180,None,0
704,None,0
511,None,0
892,None,0
16,None,0
846,None,0
261,None,0
1490,None,0
1559,None,0
463,None,0
1106,None,0
840,None,0
448,None,0
328,None,0
64,None,0
309,None,0
1053,None,0
120,None,0
755,None,0
469,None,0
720,None,0
888,None,0
465,None,0
1519,None,0
114,None,0
800,None,0
81,None,0
1659,None,0
1523,None,0
618,None,0
145,None,0
578,None,0
839,None,0
85,None,0
1443,None,0
1465,None,0
189,None,0
1080,None,0
282,None,0
763,None,0
1266,None,0
37,None,0
897,None,0
299,None,0
925,None,0
1627,None,0
1075,None,0
631,None,0
1175,None,0
1460,None,0
361,None,0
1012,None,0
483,None,0
770,None,0
744,None,0
74,None,0
723,None,0
93,None,0
276,None,0
813,None,0
994,None,0
518,None,0
573,None,0
115,None,0
1264,None,0
985,None,0
359,None,0
972,None,0
336,None,0
481,None,0
470,None,0
347,None,0
948,None,0
864,None,0
460,None,0
1041,None,0
903,None,0
298,None,0
497,None,0
283,None,0
743,None,0
1477,None,0
345,None,0
1420,None,0
1092,None,0
1014,None,0
999,None,0
680,None,0
1547,None,0
963,None,0
1127,None,0
1085,None,0
1316,None,0
1396,None,0
1493,None,0
39,None,0
1625,None,0
1058,None,0
1032,None,0
975,None,0
1624,None,0
774,None,0
444,None,0
722,None,0
850,None,0
826,None,0
953,None,0
834,None,0
1104,None,0
1115,None,0
1081,None,0
851,None,0
1621,None,0
688,None,0
1645,None,0
1274,None,0
785,None,0
176,None,0
1755,None,0
108,None,0
1740,None,0
1606,None,0
311,None,0
1432,None,0
676,None,0
1174,None,0
323,None,0
302,None,0
148,None,0
574,None,0
447,None,0
48,None,0
135,None,0
100,None,0
1054,None,0
1240,None,0
1093,None,0
290,None,0
360,None,0
924,None,0
404,None,0
637,None,0
99,None,0
815,None,0
62,None,0
520,None,0
1223,None,0
890,None,0
1545,None,0
1102,None,0
1083,None,0
643,None,0
592,None,0
1133,None,0
681,None,0
507,None,0
24,None,0
55,None,0
1117,None,0
1405,None,0
295,None,0
872,None,0
65,None,0
30,None,0
870,None,0
1635,None,0
715,None,0
1533,None,0
514,None,0
1491,None,0
973,None,0
1560,None,0
964,None,0
1038,None,0
576,None,0
343,None,0
510,None,0
651,None,0
562,None,0
248,None,0
650,None,0
725,None,0
1251,None,0
1050,None,0
1154,None,0
905,None,0
512,None,0
912,None,0
38,None,0
1487,None,0
106,None,0
496,None,0
848,None,0
1458,None,0
886,None,0
615,None,0
869,None,0
936,None,0
1696,None,0
1629,None,0
1646,None,0
143,None,0
1332,None,0
1615,None,0
648,None,0
727,None,0
690,None,0
464,None,0
788,None,0
904,None,0
1482,None,0
1046,None,0
147,None,0
1130,None,0
363,None,0
519,None,0
1313,None,0
1308,None,0
1469,None,0
1558,None,0
490,None,0
775,None,0
862,None,0
1248,None,0
1400,None,0
841,None,0
408,None,0
1626,None,0
917,None,0
294,None,0
130,None,0
1393,None,0
1286,None,0
86,None,0
1360,None,0
1741,None,0
1255,None,0
1114,None,0
857,None,0
22,None,0
305,None,0
689,None,0
699,None,0
1285,None,0
137,None,0
1338,None,0
1209,None,0
1244,None,0
1300,None,0
1026,None,0
946,None,0
1295,None,0
1392,None,0
222,None,0
909,None,0
644,None,0
1048,None,0
842,None,0
523,None,0
1031,None,0
961,None,0
811,None,0
89,None,0
78,None,0
898,None,0
791,None,0
1364,None,0
58,None,0
1126,None,0
1241,None,0
1683,None,0
1511,None,0
913,None,0
625,None,0
1179,None,0
600,None,0
1546,None,0
1613,None,0
697,None,0
920,None,0
1112,None,0
20,None,0
1764,None,0
1098,None,0
783,None,0
1207,None,0
836,None,0
1090,None,0
1361,None,0
1620,None,0
866,None,0
171,None,0
1043,None,0
1028,None,0
128,None,0
853,None,0
69,None,0
638,None,0
830,None,0
119,None,0
304,None,0
1123,None,0
610,None,0
833,None,0
1689,None,0
112,None,0
1082,None,0
754,None,0
1191,None,0
1210,None,0
1351,None,0
1292,None,0
439,None,0
1600,None,0
495,None,0
1673,None,0
1275,None,0
1328,None,0
543,None,0
1498,None,0
1677,None,0
502,None,0
289,None,0
677,None,0
121,None,0
1131,None,0
1243,None,0
1182,None,0
1724,None,0
1399,None,0
1681,None,0
1294,None,0
508,None,0
1250,None,0
1011,None,0
1587,None,0
1076,None,0
467,None,0
835,None,0
1271,None,0
262,None,0
186,None,0
663,None,0
313,None,0
1293,None,0
1611,None,0
56,None,0
1517,None,0
940,None,0
277,None,0
144,None,0
1423,None,0
1484,None,0
1065,None,0
1610,None,0
824,None,0
855,None,0
None,566,0
None,976,0
None,1007,0
None,966,0
None,799,0
None,762,0
None,1002,0
None,640,0
None,604,0
None,296,0
None,1008,0
None,975,0
None,780,0
None,774,0
None,722,0
None,583,0
None,850,0
None,572,0
None,656,0
None,339,0
None,242,0
None,826,0
None,953,0
None,249,0
None,834,0
None,730,0
None,868,0
None,849,0
None,851,0
None,598,0
None,786,0
None,88,0
None,709,0
None,825,0
None,785,0
None,979,0
None,852,0
None,675,0
None,883,0
None,991,0
None,832,0
None,243,0
None,678,0
None,571,0
None,264,0
None,794,0
None,884,0
None,1000,0
None,655,0
None,858,0
None,771,0
None,974,0
None,1004,0
None,445,0
None,938,0
None,777,0
None,980,0
None,731,0
None,18,0
None,844,0
None,628,0
None,713,0
None,993,0
None,230,0
None,981,0
None,325,0
None,400,0
None,949,0
None,878,0
None,924,0
None,717,0
None,969,0
None,906,0
None,831,0
None,745,0
None,739,0
None,269,0
None,977,0
None,815,0
None,746,0
None,871,0
None,867,0
None,890,0
None,859,0
None,707,0
None,592,0
None,944,0
None,577,0
None,901,0
None,915,0
None,748,0
None,205,0
None,740,0
None,996,0
None,845,0
None,899,0
None,776,0
None,25,0
None,930,0
None,443,0
None,988,0
None,872,0
None,829,0
None,809,0
None,895,0
None,716,0
None,894,0
None,711,0
None,914,0
None,870,0
None,992,0
None,854,0
None,715,0
None,632,0
None,642,0
None,911,0
None,514,0
None,907,0
None,990,0
None,766,0
None,790,0
None,749,0
None,816,0
None,795,0
None,702,0
None,837,0
None,964,0
None,814,0
None,596,0
None,876,0
None,589,0
None,823,0
None,406,0
None,926,0
None,956,0
None,759,0
None,935,0
None,344,0
None,668,0
None,228,0
None,719,0
None,650,0
None,664,0
None,725,0
None,756,0
None,612,0
None,905,0
None,512,0
None,674,0
None,912,0
None,962,0
None,645,0
None,848,0
None,292,0
None,886,0
None,122,0
None,773,0
None,869,0
None,936,0
None,737,0
None,1015,0
None,652,0
None,893,0
None,950,0
None,954,0
None,751,0
None,941,0
None,616,0
None,958,0
None,617,0
None,970,0
None,765,0
None,881,0
None,916,0
None,997,0
None,727,0
None,225,0
None,856,0
None,788,0
None,904,0
None,865,0
None,80,0
None,733,0
None,929,0
None,667,0
None,805,0
None,787,0
None,761,0
None,779,0
None,736,0
None,910,0
None,728,0
None,862,0
None,682,0
None,806,0
None,841,0
None,353,0
None,798,0
None,700,0
None,939,0
None,917,0
None,758,0
None,989,0
None,882,0
None,889,0
None,162,0
None,752,0
None,967,0
None,606,0
None,877,0
None,718,0
None,669,0
None,671,0
None,1006,0
None,983,0
None,957,0
None,793,0
None,822,0
None,908,0
None,887,0
None,987,0
None,857,0
None,879,0
None,828,0
None,267,0
None,710,0
None,699,0
None,757,0
None,827,0
None,673,0
None,820,0
None,843,0
None,1009,0
None,978,0
None,603,0
None,1019,0
None,982,0
None,803,0
None,781,0
None,946,0
None,417,0
None,705,0
None,760,0
None,984,0
None,874,0
None,741,0
None,629,0
None,909,0
None,644,0
None,842,0
None,708,0
None,438,0
None,693,0
None,630,0
None,801,0
None,880,0
None,885,0
None,934,0
None,961,0
None,811,0
None,666,0
None,898,0
None,952,0
None,927,0
None,791,0
None,732,0
None,902,0
None,413,0
None,58,0
None,861,0
None,986,0
None,955,0
None,819,0
None,913,0
None,812,0
None,622,0
None,621,0
None,896,0
None,685,0
None,697,0
None,789,0
None,721,0
None,706,0
None,764,0
None,783,0
None,998,0
None,778,0
None,817,0
None,729,0
None,875,0
None,767,0
None,836,0
None,971,0
None,866,0
None,639,0
None,738,0
None,945,0
None,704,0
None,922,0
None,933,0
None,923,0
None,694,0
None,892,0
None,846,0
None,784,0
None,1013,0
None,33,0
None,772,0
None,840,0
None,695,0
None,853,0
None,830,0
None,755,0
None,657,0
None,750,0
None,847,0
None,888,0
None,720,0
None,692,0
None,696,0
None,800,0
None,951,0
None,15,0
None,1016,0
None,932,0
None,610,0
None,810,0
None,833,0
None,578,0
None,797,0
None,839,0
None,754,0
None,1018,0
None,782,0
None,763,0
None,838,0
None,714,0
None,897,0
None,925,0
None,631,0
None,921,0
None,1012,0
None,807,0
None,458,0
None,698,0
None,665,0
None,712,0
None,770,0
None,289,0
None,744,0
None,723,0
None,726,0
None,818,0
None,703,0
None,813,0
None,251,0
None,742,0
None,994,0
None,959,0
None,796,0
None,1011,0
None,804,0
None,821,0
None,467,0
None,768,0
None,734,0
None,835,0
None,985,0
None,873,0
None,972,0
None,942,0
None,599,0
None,931,0
None,390,0
None,1001,0
None,948,0
None,864,0
None,627,0
None,735,0
None,177,0
None,903,0
None,965,0
None,287,0
None,940,0
None,802,0
None,808,0
None,743,0
None,550,0
None,654,0
None,345,0
None,747,0
None,753,0
None,1014,0
None,999,0
None,680,0
None,272,0
None,963,0
None,824,0
None,701,0
None,679,0
None,855,0
